0.000000000000000000e+00,9.499999999999999764e-03,0.000000000000000000e+00,5.000000000000000104e-03,-1.000000000000000021e-02,1.000000000000000021e-02,5.000000000000000104e-03,5.000000000000000104e-03,2.999999999999999889e-01,2.999999999999999889e-01,1.000000000000000056e-01,1.000000000000000056e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.899999999999999953e-02,0.000000000000000000e+00,1.000000000000000021e-02,-2.000000000000000042e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,5.999999999999999778e-01,5.999999999999999778e-01,2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.849999999999999756e-02,0.000000000000000000e+00,1.499999999999999944e-02,-2.999999999999999889e-02,2.999999999999999889e-02,1.499999999999999944e-02,1.499999999999999944e-02,8.999999999999999112e-01,8.999999999999999112e-01,3.000000000000000444e-01,3.000000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.799999999999999906e-02,0.000000000000000000e+00,2.000000000000000042e-02,-4.000000000000000083e-02,4.000000000000000083e-02,2.000000000000000042e-02,2.000000000000000042e-02,1.199999999999999956e+00,1.199999999999999956e+00,4.000000000000000222e-01,4.000000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.750000000000000056e-02,0.000000000000000000e+00,2.500000000000000139e-02,-5.000000000000000278e-02,5.000000000000000278e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.500000000000000000e+00,1.500000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.700000000000000205e-02,0.000000000000000000e+00,3.000000000000000236e-02,-6.000000000000000472e-02,6.000000000000000472e-02,3.000000000000000236e-02,3.000000000000000236e-02,1.800000000000000044e+00,1.800000000000000044e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.650000000000000355e-02,0.000000000000000000e+00,3.500000000000000333e-02,-7.000000000000000666e-02,7.000000000000000666e-02,3.500000000000000333e-02,3.500000000000000333e-02,2.100000000000000089e+00,2.100000000000000089e+00,6.999999999999999556e-01,6.999999999999999556e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.599999999999999811e-02,0.000000000000000000e+00,4.000000000000000083e-02,-8.000000000000000167e-02,8.000000000000000167e-02,4.000000000000000083e-02,4.000000000000000083e-02,2.399999999999999911e+00,2.399999999999999911e+00,7.999999999999999334e-01,7.999999999999999334e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.549999999999999267e-02,0.000000000000000000e+00,4.499999999999999833e-02,-8.999999999999999667e-02,8.999999999999999667e-02,4.499999999999999833e-02,4.499999999999999833e-02,2.699999999999999734e+00,2.699999999999999734e+00,8.999999999999999112e-01,8.999999999999999112e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.499999999999998723e-02,0.000000000000000000e+00,4.999999999999999584e-02,-9.999999999999999167e-02,9.999999999999999167e-02,4.999999999999999584e-02,4.999999999999999584e-02,2.999999999999999556e+00,2.999999999999999556e+00,9.999999999999998890e-01,9.999999999999998890e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.044999999999999818e-01,0.000000000000000000e+00,5.499999999999999334e-02,-1.099999999999999867e-01,1.099999999999999867e-01,5.499999999999999334e-02,5.499999999999999334e-02,3.299999999999999378e+00,3.299999999999999378e+00,1.099999999999999867e+00,1.099999999999999867e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.139999999999999764e-01,0.000000000000000000e+00,5.999999999999999084e-02,-1.199999999999999817e-01,1.199999999999999817e-01,5.999999999999999084e-02,5.999999999999999084e-02,3.599999999999999201e+00,3.599999999999999201e+00,1.199999999999999956e+00,1.199999999999999956e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.234999999999999709e-01,0.000000000000000000e+00,6.499999999999998834e-02,-1.299999999999999767e-01,1.299999999999999767e-01,6.499999999999998834e-02,6.499999999999998834e-02,3.899999999999999023e+00,3.899999999999999023e+00,1.300000000000000044e+00,1.300000000000000044e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.329999999999999793e-01,0.000000000000000000e+00,6.999999999999999278e-02,-1.399999999999999856e-01,1.399999999999999856e-01,6.999999999999999278e-02,6.999999999999999278e-02,4.199999999999999289e+00,4.199999999999999289e+00,1.400000000000000133e+00,1.400000000000000133e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.424999999999999878e-01,0.000000000000000000e+00,7.499999999999999722e-02,-1.499999999999999944e-01,1.499999999999999944e-01,7.499999999999999722e-02,7.499999999999999722e-02,4.499999999999999112e+00,4.499999999999999112e+00,1.500000000000000222e+00,1.500000000000000222e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.519999999999999962e-01,0.000000000000000000e+00,8.000000000000000167e-02,-1.600000000000000033e-01,1.600000000000000033e-01,8.000000000000000167e-02,8.000000000000000167e-02,4.799999999999998934e+00,4.799999999999998934e+00,1.600000000000000311e+00,1.600000000000000311e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.615000000000000047e-01,0.000000000000000000e+00,8.500000000000000611e-02,-1.700000000000000122e-01,1.700000000000000122e-01,8.500000000000000611e-02,8.500000000000000611e-02,5.099999999999998757e+00,5.099999999999998757e+00,1.700000000000000400e+00,1.700000000000000400e+00,0.000000000000000000e+00
