-0.182632,-0.471489,0.034920,0.194752,0.147207,-0.928373,-0.780500,0.007152,5.803094,-3.971962,2.842528,-1.011396,0.000000
-0.183352,-0.471469,0.034268,0.193529,0.144801,-0.926120,-0.781824,0.006013,5.825262,-3.988312,2.853030,-1.016079,0.000000
-0.183962,-0.471451,0.033714,0.192487,0.142142,-0.924129,-0.782409,0.005043,5.844108,-4.002137,2.861979,-1.020008,0.000000
-0.184480,-0.471433,0.033245,0.191598,0.139248,-0.922358,-0.782350,0.004216,5.860134,-4.013811,2.869615,-1.023292,0.000000
-0.184919,-0.471416,0.032846,0.190841,0.136132,-0.920768,-0.781727,0.003511,5.873770,-4.023653,2.876139,-1.026022,0.000000
-0.185290,-0.471399,0.032508,0.190195,0.132804,-0.919322,-0.780612,0.002911,5.885379,-4.031932,2.881723,-1.028277,0.000000
-0.185605,-0.471382,0.032221,0.189645,0.129271,-0.917989,-0.779063,0.002401,5.895269,-4.038880,2.886513,-1.030124,0.000000
-0.185871,-0.471364,0.031978,0.189175,0.125538,-0.916737,-0.777135,0.001966,5.903703,-4.044694,2.890630,-1.031621,0.000000
-0.186096,-0.471346,0.031771,0.188775,0.121609,-0.915539,-0.774873,0.001597,5.910903,-4.049539,2.894181,-1.032817,0.000000
-0.186287,-0.471327,0.031596,0.188433,0.117484,-0.914371,-0.772317,0.001282,5.917059,-4.053560,2.897254,-1.033755,0.000000
-0.186447,-0.471308,0.031448,0.188141,0.113167,-0.913208,-0.769501,0.001014,5.922332,-4.056875,2.899924,-1.034468,0.000000
-0.186582,-0.471288,0.031322,0.187892,0.108655,-0.912032,-0.766455,0.000787,5.926856,-4.059587,2.902256,-1.034987,0.000000
-0.186696,-0.471267,0.031216,0.187679,0.103950,-0.910821,-0.763205,0.000593,5.930750,-4.061784,2.904304,-1.035338,0.000000
-0.186792,-0.471245,0.031126,0.187497,0.099050,-0.909559,-0.759774,0.000429,5.934110,-4.063538,2.906115,-1.035543,0.000000
-0.186872,-0.471223,0.031049,0.187341,0.093952,-0.908230,-0.756184,0.000289,5.937022,-4.064912,2.907728,-1.035618,0.000000
-0.186939,-0.471199,0.030984,0.187207,0.088656,-0.906816,-0.752451,0.000170,5.939556,-4.065958,2.909176,-1.035579,0.000000
-0.186995,-0.471174,0.030929,0.187092,0.083159,-0.905305,-0.748593,0.000068,5.941772,-4.066721,2.910489,-1.035438,0.000000
-0.187041,-0.471148,0.030883,0.186993,0.077458,-0.903681,-0.744624,-0.000018,5.943723,-4.067238,2.911692,-1.035207,0.000000
-0.187079,-0.471121,0.030844,0.186907,0.071549,-0.901932,-0.740558,-0.000091,5.945452,-4.067541,2.912805,-1.034893,0.000000
